review_token,Performance and Stability
"[183, 95, 218, 67, 67, 144, 47, 400, 653, 95, 56, 13, 2, 6, 11, 126, 79, 1, 1250, 339, 183, 756, 21, 65, 541, 1, 171, 425, 39, 11, 71, 192]",0
"[66, 42, 6, 14, 9, 32, 5, 104, 135, 120, 42, 12, 68, 177, 237, 380, 42, 19, 175, 135, 35, 12, 57, 43, 4, 25, 188, 38, 114, 32, 5, 44]",1
"[2, 12, 33, 174, 145, 23, 4, 42, 20, 216, 459, 111, 28, 30, 34, 191, 64, 287, 8, 47, 244, 111, 28, 660, 39, 149, 89, 220, 1, 851, 174, 124, 74, 444, 72, 84, 448, 392, 8, 20, 44, 2]",0
"[14, 33, 423, 9, 162, 109, 112, 208, 208, 21, 306, 1946, 4, 44, 54, 79, 724, 4, 25, 340, 112, 105, 186, 1947, 839, 38, 382, 1, 230]",0
"[14, 48, 4, 34, 24, 9, 145, 27, 1, 3, 4, 149, 209, 263, 7, 245, 4, 149, 5, 24, 63, 1, 3, 12, 65, 193, 4, 85, 32, 44, 153, 137, 12, 65, 193, 3, 4, 149, 132, 28, 45, 98]",0
"[126, 8, 78, 14, 183, 202, 12, 274, 97, 425, 18, 1588, 6, 1325, 4, 202, 49, 97, 26, 4, 5, 2, 24, 167, 28, 1, 10, 14, 14]",0
"[144, 115, 516, 69, 12, 13, 38, 427, 90, 2, 8, 189, 25, 20, 114, 90, 280, 35, 32, 378, 71, 710, 21]",0
"[85, 48, 145, 131, 131, 21, 4, 306, 37, 45, 38, 367, 30, 99, 109, 14, 18, 47, 49, 22, 85, 13]",0
"[2, 40, 70, 826, 169, 125, 22, 15, 12, 97, 73, 15, 82, 144, 15, 152, 152]",0
"[279, 128, 242, 40, 1, 3, 90, 27, 2, 8, 823, 705, 507, 672, 28, 30, 117, 69, 31, 51, 115, 53, 149, 47, 1, 3, 85, 13]",0
"[25, 14, 9, 2, 33, 174, 6, 5, 53, 49, 47, 1, 3, 5, 64, 64, 34, 252, 49, 56, 20, 26, 25, 10, 5, 2, 68, 1, 4, 5, 2, 24, 156]",0
"[2, 6, 14, 73, 41, 522, 511, 17, 32, 1948, 259, 758, 56, 194, 12, 278, 789, 971, 177, 7]",0
"[2, 1, 83, 204, 10, 475, 299, 475, 1, 3, 90, 272, 45, 299, 4, 313, 53, 118, 150, 30, 90, 2, 12, 68, 97]",0
"[99, 97, 9, 1, 23, 289, 37, 405, 15, 28]",0
"[41, 63, 63, 79, 33, 97, 1, 10, 367, 9, 434, 32, 466, 8, 293, 5, 78, 153, 1, 634, 43, 1034]",0
"[1186, 129, 1, 10, 4, 50, 54, 70, 213, 169, 216, 779, 80, 92, 1, 3, 4, 130, 332]",0
"[137, 6, 16, 57, 9, 49, 47, 45, 19, 70, 213, 169, 157, 186, 351, 45, 214, 121, 137, 264, 4, 5, 57, 30, 6, 16, 18, 57]",0
"[7, 33, 46, 2, 13, 7, 34, 6, 67, 19, 1, 317, 10, 367, 121, 4, 209, 54, 42, 158, 8, 760, 98, 19, 92, 5, 630, 19, 416, 3, 71, 44, 21, 417, 58, 8, 214]",1
"[55, 159, 2, 44, 383, 299, 6, 57, 40, 189, 175, 45, 99, 358, 259, 98, 26, 110, 2]",0
"[32, 98, 132, 156, 21, 4, 211, 211, 131, 131, 37, 5, 65, 357, 68, 183, 119, 395, 21, 25, 8, 15, 21, 26, 1, 15, 1, 3, 5, 336, 21, 25, 8]",0
"[106, 1387, 43, 457, 1591, 419, 17, 43, 453, 984, 1150, 280, 26, 3, 5, 849, 1591, 709, 1951, 19, 798, 117, 485, 590, 148, 895]",0
"[70, 257, 276, 79, 216, 115, 6, 80, 149, 149, 28, 250, 480, 195, 171, 6, 16]",0
"[32, 44, 2, 7, 1, 3, 354, 91, 231, 7, 5, 2, 13, 724, 119, 4, 19, 41, 99, 7, 7, 400, 44, 20, 28, 168, 139, 40, 7, 1, 3, 4, 5, 2, 13]",0
"[39, 26, 10, 168, 157, 285, 383, 5, 631, 84, 1322, 20, 1077, 1066, 8, 199, 5, 984, 446, 366, 984, 438, 47, 23, 195, 26, 984, 438, 34, 159, 2, 258, 1, 392, 135, 392, 135, 38, 383, 5, 631, 55, 188, 168, 153, 93, 322, 159, 2]",0
"[32, 36, 329, 103, 72, 12, 3, 204, 23, 5, 336, 151, 185, 157, 926, 38, 211, 26, 23, 316, 120, 1, 343, 698, 926, 193, 698, 89, 185, 3]",0
"[167, 82, 4, 673, 242, 147]",0
"[29, 131, 2, 24, 1, 3, 4, 30, 6, 7, 115, 47, 9, 92, 1, 3, 4, 302, 6, 101, 65, 314, 445, 2, 116, 129, 379]",0
"[2, 1, 77, 99, 14, 4, 54, 42, 105, 67, 17, 5, 2, 68, 97, 97, 20, 5, 13, 105, 67, 434, 39, 34, 99, 1952]",0
"[30, 6, 16, 9, 1, 3, 43, 4, 105, 8, 67, 5, 1388, 188, 1, 23, 65, 152, 47, 35, 12, 23, 5, 4, 74, 17]",0
"[71, 14, 21, 26, 10, 329, 8, 135, 3, 204, 209, 12, 77, 46, 38, 1135, 1326, 7, 607, 186, 340, 586, 19, 179, 7, 229, 165, 520, 683, 50]",0
"[29, 41, 469, 157, 434, 42, 68, 1, 3, 1080, 209, 61, 41, 391, 1136, 245, 3, 290, 29, 63, 1, 3]",0
"[349, 95, 320, 14, 181, 234, 181, 234, 87, 17, 171, 17, 95, 53, 8, 159, 70, 208, 15, 8, 22, 17, 71, 5, 409, 467, 370, 675, 591, 1081, 2, 8]",0
"[99, 14, 9, 70, 80, 1, 101, 752, 65, 2, 35, 6, 128, 1, 3, 64, 1135, 56, 86, 55, 20, 12, 6, 5, 115, 37, 474, 1016, 148, 20]",0
"[26, 137, 1, 3, 4, 42, 137, 3, 90, 35, 19, 3, 4, 12, 61, 137, 4, 10, 42]",1
"[91, 126, 109, 12, 56, 5, 202, 3, 336, 35, 113, 254, 648, 98, 5, 136, 5, 1496, 65, 413, 20, 167, 28, 70, 45, 169, 47]",0
"[220, 34, 26, 35, 5, 53, 49, 3, 4, 590, 9, 142, 69, 2, 425, 6, 53, 39, 92, 684, 26, 23, 4]",0
"[7, 6, 16, 80, 9, 6, 487, 140, 13, 287, 1, 3, 90, 34, 191, 12, 548, 92, 1, 3, 90, 326, 74, 7]",0
"[7, 4, 57, 11, 5, 2, 24, 71, 89, 282, 151, 185, 495, 117, 8, 388, 17, 113, 728, 145, 666, 56, 2, 202, 24, 1, 103, 62, 1936, 32, 372]",0
"[167, 28, 82, 4, 130, 332, 686, 37, 167, 316, 34, 191, 56, 5, 1592, 37, 216, 115, 6, 5, 115, 1, 10, 288, 106, 17]",0
"[24, 85, 48, 727, 115, 2, 9, 25, 12, 365, 6, 5, 475, 1, 3, 5, 152, 39, 34, 252, 21, 250, 76]",0
"[122, 65, 136, 122, 14, 24, 395, 1008, 22, 1252, 333, 69, 19, 14, 73, 104, 42, 401, 12, 6, 715, 72, 22, 42, 69, 159]",1
"[82, 79, 61, 236, 82, 1887, 8, 3, 10, 108, 9, 142, 247, 395, 108, 1, 10, 37, 1185, 217, 12, 186, 7, 53, 23, 4, 50, 181, 37, 1, 3, 4]",0
"[41, 109, 26, 3, 71, 14, 21, 41, 854, 5, 100, 153, 7, 3, 4, 75, 130]",0
"[26, 144, 5, 115, 29, 26, 7, 53, 25, 25, 8, 1, 3, 90, 39, 90, 252, 62, 135, 688, 5, 53, 417, 3, 4, 617, 1, 278, 252]",0
"[105, 28, 30, 109, 14, 256, 11, 192, 31, 18, 57, 417, 3, 4, 396, 75, 9, 1, 230, 56, 86]",0
"[14, 9, 343, 5, 44, 21, 26, 4, 25, 70, 312, 312]",0
"[222, 61, 38, 34, 60, 69, 101, 222, 9, 28, 698, 213, 23, 101, 222, 21, 131, 131, 6, 1, 3, 19, 1, 243, 39, 85, 6, 373, 296, 9, 61, 10, 47, 460]",0
"[62, 79, 97, 63, 79, 118, 118, 105, 118, 118, 208, 208, 312, 312, 103, 30, 99, 109, 254]",0
"[2, 8, 293, 110, 194, 1956, 145, 82, 21, 4, 163, 163, 28, 30, 109, 8, 548, 99, 47, 548, 9, 163, 163, 28, 144, 94, 82, 142, 163, 163, 6, 3, 4, 9, 609, 28, 163, 163, 21, 7, 294, 135, 41, 44, 21, 13, 2, 60, 46, 163, 163]",0
"[122, 65, 136, 29, 122, 103, 196, 27, 35, 41, 4, 54, 109, 14, 9, 40, 238, 28, 1, 1595, 384, 384, 122, 65, 136, 90, 122, 14, 37, 122, 74]",0
"[29, 142, 7, 16, 41, 452, 13, 7, 165, 846, 247, 91, 1082, 901, 19, 7, 119, 16, 9, 142, 7, 16, 7, 90, 247, 557, 37, 38, 111, 30, 109, 19, 68, 68, 97, 93, 32]",0
"[121, 15, 342, 152, 70, 45, 19, 149, 15, 21, 1, 101, 65, 24, 12, 688, 15, 149, 28]",0
"[29, 3, 105, 28, 121, 4, 25, 8, 30, 99, 7, 14, 1254, 32, 44, 212, 13, 1461, 43, 1, 230, 611, 16, 12, 34, 2, 13, 116]",0
"[13, 6, 14, 27, 73, 49, 10, 279, 345, 773, 29, 26, 403, 94, 112, 45, 19, 29, 47, 112, 312, 99, 8, 112, 1, 97, 30, 5, 7, 99, 14, 514, 28, 29, 26, 63, 143, 249, 237, 19, 68, 68, 63, 1, 10, 19, 47, 29, 42, 5, 2, 24, 13, 1, 56, 91, 42, 12, 10, 5, 344, 627, 179, 12, 5, 42, 344, 6, 484, 747, 28, 29, 12, 42, 12, 5, 2, 13, 61, 484, 29, 390, 39, 8, 5, 1871, 72, 153, 306]",0
"[162, 229, 3, 547, 65, 200, 535, 20, 1, 103, 12, 68, 166, 547, 65, 279, 185, 210, 56, 32, 72, 5, 44, 153, 3, 103, 1348, 8]",0
"[569, 2, 12, 103, 196, 23, 108, 385, 458, 75, 20, 49, 238, 238, 569]",0
"[43, 379, 13, 85, 48, 145, 109, 76, 14, 17, 22, 17, 105, 105, 8, 110, 225, 349, 21, 211, 4, 131, 105, 169, 216, 32, 33, 44, 21, 216, 32, 17, 13]",0
"[13, 29, 27, 26, 442, 243, 107, 4, 112, 993, 149, 498, 182, 157, 182, 112, 216, 993, 89, 220, 21, 4, 8, 111, 150, 4, 8, 5, 146, 993, 28]",0
"[2, 13, 38, 29, 27, 107, 4, 118, 17, 32, 150, 27, 132, 26, 103, 196, 193, 179, 162]",0
"[13, 85, 48, 6, 34, 12, 57, 35, 51, 53, 62, 153, 3, 4, 1197, 313, 111, 181, 1, 3, 152, 34, 99, 248, 47, 1, 3]",0
"[22, 15, 38, 244, 64, 108, 149, 5, 35, 21, 5, 150, 72, 6, 22, 15, 45, 21, 7, 36, 58, 62, 26, 6, 1, 10, 15, 1, 45, 7, 36, 58]",0
"[14, 48, 73, 22, 15, 8, 26, 21, 4, 37, 110, 118, 60, 22, 15, 9, 1, 55, 55, 76, 36, 58, 20, 170, 65, 348, 8, 3, 5, 44, 71, 14, 21]",0
"[99, 6, 160, 9, 43, 4, 312, 312]",0
"[1030, 134, 14, 1, 118, 157, 45, 170, 3, 104, 22, 25, 21, 19, 294, 20, 3, 104, 920, 327, 785, 1068, 56, 153, 71, 211, 20, 382]",0
"[408, 489, 116, 44, 145, 259, 167, 28, 30, 34, 1390, 902, 19, 126, 109, 12, 56, 5, 867, 394, 576, 97, 20]",0
"[22, 15, 28, 70, 45, 299, 15, 97, 20, 82, 101, 35, 45, 17]",0
"[44, 62, 126, 79, 8, 26, 11, 94, 39, 14, 84, 238, 45, 28, 64, 202, 100, 20, 14, 17, 280, 11, 202, 283, 245, 14, 17, 757, 35, 294, 1338, 170, 71, 44]",0
"[69, 11, 291, 37, 1, 3, 4, 93, 8, 54, 79, 20, 1, 10, 35, 8, 384, 384, 56, 271, 217, 208, 208, 28, 105, 8, 67, 1, 83]",0
"[122, 5, 986, 122, 1, 83, 139, 15, 22, 832, 15, 208, 38, 35, 1, 3, 5, 152, 116, 5, 44, 21]",0
"[126, 35, 8, 14, 19, 44, 41, 4, 19, 7, 61, 240, 58, 60, 15, 8, 125, 22, 38, 111, 7, 82, 21, 397]",1
"[22, 168, 231, 7, 131, 65, 713, 674, 169, 276, 23, 354, 21, 1, 3, 135, 250, 30, 7, 6, 31, 12, 96, 400, 5, 180]",0
"[26, 274, 19, 15, 289, 97, 48, 1, 55, 9, 26, 274, 87, 15, 97, 94, 85, 554, 161, 83, 91, 83, 84, 371, 392, 217, 72, 155, 16, 94, 12, 39, 747]",0
"[328, 29, 214, 121, 54, 40, 312, 312, 607, 97, 30, 274, 248, 14, 20, 28, 26, 82, 239, 15, 37, 14, 20, 32, 72, 372, 30, 6, 149]",0
"[71, 22, 45, 8, 703, 159, 2, 139, 216, 115, 28]",0
"[41, 79, 33, 78, 155, 280, 148, 118, 19, 12, 308, 74, 18, 16, 7, 1499, 1, 59, 30, 69, 391, 34, 16]",0
"[105, 67, 150, 299, 5, 1388, 113, 67, 272, 993, 28, 99, 7, 47, 311, 1835, 4, 202, 1596, 97]",0
"[105, 8, 67, 30, 248, 505, 20, 1, 73, 86, 20, 9, 80, 392, 61, 16, 212, 44, 76, 61, 197]",0
"[70, 167, 32, 260, 1780, 408, 7, 79, 5, 202, 413, 20, 97, 1, 10, 167, 5, 136, 413, 20, 162, 16, 9, 408, 1]",0
"[105, 15, 67, 17, 1, 103, 202]",0
"[1068, 8, 14, 189, 47, 14]",1
"[58, 29, 60, 156, 21, 306, 1946, 4, 54, 664, 50, 22, 111, 28, 35, 30, 156, 16, 223, 56, 274, 191, 647, 1391]",0
"[6, 31, 222, 151, 11, 1054, 37, 5, 2, 35, 8, 1, 10, 445, 41, 940, 222, 12, 6, 5, 31, 277, 71, 211, 516, 67, 31, 18, 1, 141]",0
"[115, 2, 90, 104, 14, 37, 104, 1, 1595]",0
"[150, 51, 6, 319, 48, 2, 35, 13, 73, 62, 60, 70, 238, 1, 83, 30, 117, 7, 22, 90, 2, 68, 92, 97, 659, 7, 197, 20, 38, 51, 36, 62, 26, 97, 1, 694, 238, 1, 83, 51, 36, 81, 36]",0
"[82, 6, 115, 29, 70, 45, 27, 28, 47, 24, 12, 6, 5, 53, 1, 3, 5, 152, 26, 252, 558, 61, 5, 327, 49, 3, 5, 152, 35, 425, 558, 38, 256, 6, 53, 9, 49, 39, 34, 252]",0
"[506, 17, 2, 8, 14, 648, 8, 47, 478, 158, 286, 17, 98, 232, 17, 3, 38, 372, 4, 42, 82, 21, 558, 1476]",1
"[2, 780, 329, 329, 12, 226, 668, 77, 19, 240, 284, 100, 33, 129, 322, 12, 1964, 81, 36, 27, 24]",1
"[109, 14, 117, 22, 9, 40, 107, 279, 182, 163, 20, 32, 44, 21, 132, 2, 78, 760, 103, 12, 560]",0
"[2, 48, 14, 19, 77, 9, 40, 15, 63, 22, 19, 26, 6, 15, 105, 8, 67, 38, 1, 3, 263, 4, 32, 72, 154, 15, 5, 78, 81, 36]",0
"[33, 14, 93, 89, 109, 189, 851]",1
"[6, 31, 18, 96, 181, 43, 4, 54, 12, 21, 735, 37, 408, 45, 19, 208, 28, 30, 274, 5, 344, 97]",0
"[142, 115, 66, 54, 8, 70, 608, 169, 189, 108, 30, 66, 119, 54, 54, 253, 50, 434, 285, 8, 1, 311]",0
"[2, 8, 14, 17, 43, 12, 193, 147, 179, 12, 46, 19, 195, 2, 13, 7, 821, 14, 61, 10, 971, 8, 2, 13, 47, 10, 642, 350, 350, 19, 68, 68, 771, 20, 76, 12, 61, 53, 84, 1116, 27]",1
"[69, 5, 115, 69, 221, 18, 99, 14, 185, 14, 9, 26, 4, 112, 45, 28, 187, 1, 10, 556]",0
"[29, 35, 152, 28, 30, 99, 7, 14, 19, 47, 142, 53, 112, 152, 28, 1, 23, 395, 395, 25]",0
"[2, 12, 487, 107, 391, 112, 216, 41, 5, 115, 9, 1, 10, 288, 12, 64, 26, 4, 22, 15, 19, 70, 45, 169]",0
"[107, 23, 4, 75, 203, 112, 5, 257, 66, 119, 75, 203, 5, 403, 13, 19, 51, 23, 2, 13, 3, 66, 75, 203, 19, 324, 1182, 19, 68, 68, 5, 403, 19, 120, 68, 7, 23, 120, 68, 5, 90, 65, 2, 13, 19, 424, 120, 12, 10, 5, 42, 1600, 1, 255, 508, 508, 120, 65, 42, 628, 12, 112, 5, 868, 120, 8, 7, 23, 120, 68, 39, 5, 90, 41, 4, 253, 50, 387, 19, 68, 68, 19, 120, 8, 39, 5, 42, 1600, 84, 5, 42, 628, 160, 24]",0
"[602, 379, 7, 46, 4, 340, 586, 9, 47, 46, 663, 113, 139, 242, 4, 8, 3, 32, 41, 42, 2, 43, 329, 12, 64, 1392, 4, 242, 7, 81, 36]",0
"[29, 38, 1, 3, 5, 440, 12, 4, 151]",0
"[442, 98, 10, 15, 9, 13, 76, 34, 191, 49, 20, 163, 28, 144, 15, 23, 4, 1151, 20, 114, 213, 23, 263, 4, 39, 220, 21, 15, 21, 183, 1, 105, 28, 5, 15]",0
"[7, 6, 16, 41, 223, 9, 29, 142, 7, 6, 16, 7, 165, 4, 50, 54, 112, 1, 3, 351, 1, 298, 5, 300, 493, 1331, 7, 5, 26, 195, 1, 3, 5, 4, 5, 283, 494, 265, 29, 82, 7, 199, 11, 215, 8, 3, 29, 81, 227, 3, 9, 1, 3, 5, 4]",0
"[7, 33, 46, 91, 2, 13, 60, 7, 3, 64, 120, 42, 130, 91, 97, 1, 312, 302, 7, 193, 5, 73, 10, 598, 12, 43, 326, 74, 1, 10, 120, 42, 143, 27, 19, 12, 65, 26, 23, 4, 179, 586, 22, 12, 1, 3, 152, 27]",0
"[14, 48, 14, 9, 22, 17, 15, 56, 26, 4, 54, 79, 1972, 40, 37, 8, 217, 12, 186, 24, 8, 1, 10, 56, 86, 30, 24, 54, 12, 68, 3, 40, 13, 1, 3]",0
"[79, 70, 45, 30, 109, 14, 43, 4, 202, 126, 97, 9, 29, 82, 79, 5, 24, 126, 49, 20, 45, 28, 178, 10, 272, 45, 23, 689, 9, 13, 98, 236, 227]",0
"[29, 105, 67, 86, 6, 161, 197, 218, 19, 68, 68, 92, 1, 3, 34, 43, 4, 443, 443, 6, 11, 43, 88]",0
"[15, 22, 17, 99, 311, 9, 167, 325, 325, 15, 2, 1602, 103, 815, 1881, 15, 139, 139, 5, 690, 119, 65, 1302, 71, 202, 1603, 12, 438, 511, 111, 17]",0
"[29, 1, 3, 5, 90, 1, 3, 354, 272, 823, 705, 507, 672, 30, 7, 6, 16, 19, 165, 4, 75, 812, 365, 452]",0
"[645, 29, 63, 24, 122, 87, 276, 7, 4, 465, 91, 1050, 724, 1304, 1050, 92, 105, 28, 30, 109, 7, 14]",0
"[328, 29, 27, 5, 66, 301, 112, 618, 152, 149, 395, 362, 1048, 113, 128, 13, 7, 74, 86, 30, 7, 6, 125, 70, 4, 444, 72, 90, 21, 152, 149]",0
"[74, 7, 2, 289, 1, 177, 245, 31, 222, 5, 402, 9, 142, 101, 2, 1, 10, 445, 101, 953]",0
"[6, 16, 18, 57, 9, 399, 8, 1, 3, 4, 89, 283, 494, 18, 140, 443, 443, 1, 166, 4]",0
"[55, 13, 7, 6, 16, 9, 29, 35, 1, 3, 90, 32, 5, 83]",0
"[124, 18, 252, 254, 6, 1086, 90, 202, 97, 1604, 97, 299, 90, 24, 163, 163, 1, 83, 187]",0
"[171, 156, 16, 12, 223, 62, 239, 16, 140, 66, 97, 63, 82, 16, 12, 223, 37, 1, 10, 189, 8, 73, 10, 271, 8, 217, 56, 272, 108, 38, 111, 595, 30, 109, 254]",0
"[6, 11, 43, 16, 37, 1, 3, 5, 4, 1605, 187, 31, 18, 12, 57, 154, 41, 4, 1974, 242, 9, 1, 3, 5, 4, 1605, 139, 22, 12, 31, 28, 1769, 6, 31, 1, 3, 5, 34, 777, 412, 571]",0
"[7, 6, 16, 88, 9, 92, 146, 59, 88, 82, 23, 11, 37, 45, 206, 281, 6, 16, 2, 250]",0
"[357, 1016, 474, 107, 7, 4, 247, 75, 203, 6, 542, 9, 1, 317, 10, 331, 256, 7, 16, 9, 12, 7, 166, 1, 424]",0
"[35, 70, 644, 22, 15, 112, 45, 142, 15, 35, 112, 224, 65, 220, 32, 5, 44, 41, 230, 77]",0
"[33, 74, 15, 22, 28, 23, 263, 208, 28, 38, 39, 149, 21, 382, 32, 260, 21]",0
"[278, 1, 3, 965, 4, 120, 938]",0
"[32, 5, 44, 57, 128, 1, 3, 101, 106, 2, 1, 3, 101, 176, 34, 341, 1, 3, 34, 422, 185, 1, 3, 34, 1396, 1, 3, 235, 28, 2, 13, 1976]",0
"[24, 21, 430, 534, 4, 96, 1001, 1087, 9, 10, 15, 19, 70, 45, 26, 1, 358, 240, 100, 183, 1, 255, 660, 76]",0
"[7, 6, 31, 222, 89, 2, 241, 1, 3, 34, 60, 1, 10, 445, 41, 799, 833, 7, 263, 16, 91, 11, 5, 2, 24, 9, 37, 45]",0
"[220, 97, 20, 63, 70, 213, 169, 45, 47, 280, 2, 8, 5, 567, 42, 37, 63, 1, 3, 90, 2, 8]",0
"[22, 15, 19, 46, 45, 163, 163, 67, 105, 67, 30, 109, 6, 14, 32, 44, 417, 22, 12, 46]",0
"[13, 85, 27, 40, 90, 705, 28, 6, 80, 80, 319, 1152, 9, 92, 20, 1, 3, 30, 23, 43, 4, 50, 269, 452]",0
"[15, 467, 1977, 22, 25, 38, 1, 289, 309, 44, 15, 22, 221, 145, 1153, 4, 15]",0
"[23, 316, 523, 185, 31, 85, 27, 40, 1, 3, 1398, 6, 7, 316, 5, 19, 426, 9, 92, 82, 23, 11, 186, 8, 422, 67, 28, 32, 210, 218, 523, 12, 6, 176, 139, 40, 10, 28, 1, 175, 175, 7, 6, 316, 422, 69, 188, 92, 82, 1592, 674, 23, 16, 11, 39, 34, 422, 12, 67]",0
"[29, 213, 28, 1121, 2, 8, 142, 90, 30, 6, 5, 115, 92, 20, 69, 101, 119, 213, 2, 8]",0
"[16, 192, 192, 126, 35, 363, 238, 30, 117, 22, 129, 191, 188, 49, 92, 87, 150, 72, 353, 8, 180, 17, 6, 16, 192, 192, 9, 26, 4, 49, 363, 238]",0
"[7, 46, 19, 7, 47, 155, 91, 2, 13, 38, 71, 456, 164, 209, 157, 25, 12, 62, 151, 3, 5, 4, 224, 1001, 121, 13, 19, 28, 8]",1
"[70, 167, 30, 109, 254, 19, 43, 90, 2, 68, 47, 97, 20, 187]",0
"[1002, 44, 408, 417, 16, 3, 230, 276, 4, 1144, 7, 77, 2, 13, 229, 41, 4, 12, 11, 20]",0
"[2, 111, 1, 3, 5, 90, 180, 95, 16]",0
"[54, 79, 50, 1596, 946, 413, 400, 413, 35, 1, 97, 280, 336, 5, 42, 87, 216, 459, 15, 8, 217, 295, 16, 192, 32, 72, 44, 366, 457, 253, 50, 165, 337, 54, 210, 1250, 784, 4, 5, 955, 42]",0
"[22, 78, 89, 2, 35, 69, 20, 23, 4, 181, 37, 1, 3, 206, 5, 986, 771, 56, 7, 6, 145, 39, 5, 319, 21]",0
"[3, 4, 66, 149, 26, 634, 4, 209, 8]",1
"[5, 115, 1, 3, 4, 4, 50, 69, 182, 131, 1016, 474, 163, 1185, 217, 41, 11, 39, 110, 994, 496, 193, 1607, 38, 39, 204, 62]",0
"[294, 132, 32, 528, 734, 1256, 149, 622, 126, 413, 162, 17, 22, 528, 67, 12, 39, 126, 3, 9, 73, 1256, 5, 413, 63, 135, 24, 6, 388, 132]",0
"[21, 306, 4, 46, 1983, 1983, 82, 147, 242, 37, 38, 111, 6, 207, 80, 282, 188, 92, 20, 1, 10, 44, 55, 55, 85, 48]",0
"[122, 1008, 211, 64, 945, 47, 3, 152, 5, 1985, 1136, 106, 556, 2, 37, 122, 87, 63]",1
"[7, 6, 176, 18, 1, 168, 48, 551, 18, 111, 62, 97, 616, 63, 180, 2, 714, 144, 52, 20]",0
"[279, 80, 23, 4, 333, 40, 105, 27, 1, 3, 90, 30, 34, 191, 55, 89, 2, 12, 168]",0
"[107, 80, 23, 176, 57, 198, 357, 638, 217, 160, 1608, 62, 9, 29, 1, 3, 47, 32, 27, 29, 159, 2]",0
"[7, 6, 16, 223, 9, 1, 10, 35, 12, 3, 152, 85, 13, 1, 83, 17, 163, 28, 105, 1, 23, 336, 171, 7, 16, 223]",0
"[119, 46, 239, 64, 642, 350, 562, 8, 637, 130, 106, 7, 477, 19, 31, 96, 223, 119, 26, 3, 292, 697, 831, 8, 115, 72]",1
"[2, 1, 83, 95, 165, 4, 25, 9, 1, 3, 2, 8, 1, 103, 62, 62, 97, 63, 656]",0
"[32, 132, 40, 107, 108, 50, 167, 28, 30, 99, 311, 32, 44]",0
"[13, 40, 1, 3, 5, 4, 27, 73, 357, 474, 56, 638, 20, 1608, 47, 1, 186, 186, 35, 32, 129, 27]",0
"[97, 1, 343, 167, 422, 45, 422, 158, 1, 3, 76, 4, 97, 5, 2, 13, 338, 74, 139, 6, 31, 57, 21, 330, 282, 623, 282]",0
"[513, 7, 772, 595, 185, 38, 212, 1906, 19, 594, 8, 2, 558, 636, 353, 61, 1, 196, 383, 115]",0
"[92, 58, 44, 41, 2, 13, 139, 1124, 22, 276, 4, 12, 5, 207, 26, 1, 5, 474, 5, 2, 148]",0
"[7, 6, 16, 9, 63, 70, 838, 367, 93, 24, 157, 25, 12, 7, 152, 112, 167, 1, 3, 4]",0
"[29, 107, 50, 1, 3, 159, 135, 120, 484, 65, 42, 29, 50, 1, 3]",0
"[51, 400, 495, 277, 5, 15, 75, 203, 9, 121, 90, 486, 42, 1, 3, 75, 812, 927, 19, 68, 68, 47, 1, 3, 54, 308, 73, 36, 254, 553, 12, 3, 54, 73, 396, 75, 200]",0
"[22, 15, 104, 35, 46, 105, 67, 169, 30, 99, 191, 5, 344, 7, 311, 19, 97]",0
"[125, 22, 15, 107, 35, 5, 212, 13, 279, 182, 119, 213, 15, 12, 33, 111, 70, 45, 47, 208]",0
"[2, 124, 86, 69, 16, 145, 1, 3, 54, 203, 28, 43, 55, 16, 26, 1, 3, 4, 32, 540, 98]",0
"[225, 21, 318, 25, 37, 70, 186, 274, 45, 19, 116, 378, 35, 41, 104, 25, 157, 292, 12, 764]",0
"[14, 48, 14, 9, 32, 72, 5, 44, 347, 1, 7, 144, 1987, 1524, 1, 3, 4, 1057, 1329, 102]",0
"[2, 13, 33, 74, 69, 362, 1253, 1988, 18, 144, 713, 674, 148, 13, 18, 119, 175, 19, 146, 176, 21, 19, 35, 219, 53, 508, 175]",0
"[13, 29, 27, 109, 8, 12, 118, 157, 195, 2, 8, 9, 26, 90, 202, 97, 20, 299, 90, 24, 67, 17, 105, 8]",0
"[2, 13, 14, 17, 60, 969, 212, 89, 898, 119, 536, 158, 2, 13, 14, 19, 51, 1, 193, 247, 253, 50, 130, 5, 301, 81, 36, 446, 1031]",1
"[200, 200, 2, 399, 12, 174, 191, 97, 9, 167, 28, 30, 2, 394, 97, 616, 116, 44]",0
"[7, 216, 937, 16, 43, 4, 310, 486, 45, 69, 820, 282, 1060, 69, 59, 606, 23, 4, 55]",0
"[173, 5, 975, 676, 23, 4, 12, 147, 5, 24, 37, 1, 3, 53, 28, 4, 79, 15, 22, 28, 45, 242, 149, 21]",0
"[2, 14, 3, 4, 22, 25, 46, 9, 40, 120, 572, 42, 1, 3, 90, 32, 104, 108, 149, 25, 8, 72, 32, 81, 36]",0
"[6, 16, 134, 192, 9, 126, 49, 74, 70, 363, 238, 30, 109, 14, 10, 482, 413, 188, 22, 45, 53, 60, 451]",0
"[90, 202, 157, 64, 25, 5, 2, 68, 97, 29, 5, 24, 70, 186, 823, 705, 507, 672, 13, 110, 1, 230, 55, 21, 26, 23, 4, 50]",0
