review_token,aspects
"[7, 16, 96, 6, 223, 71, 9, 1136, 24, 848, 22, 1899, 4, 5, 1900, 114, 120, 301, 19, 403, 20, 1, 3, 186, 189, 38, 1, 3, 4, 75, 19, 75, 346, 5, 2, 178, 47, 70, 167, 30, 274, 248, 548, 116, 44, 7, 36, 513, 323, 49, 177, 13, 183, 197, 20, 604, 2, 68]","[1, 0, 0, 1]"
"[233, 16, 90, 104, 44, 37, 104, 174, 32, 5, 44, 285, 8]","[1, 0, 0, 1]"
"[107, 5, 147, 112, 1, 3, 152, 35, 6, 38, 276, 7, 4, 1901, 1902, 736, 1903, 19, 1196, 309, 333, 13, 485, 55, 19, 38, 13, 43, 7, 1355, 77, 69, 1371, 1, 155]","[1, 0, 0, 1]"
"[84, 192, 192, 13, 1007, 248, 619, 1348, 91, 541, 1554, 19, 68, 68, 265, 226, 1904, 1008, 21, 2, 1555, 90, 84, 427, 103, 173, 2, 591, 1556, 19, 2, 56, 1137, 56, 90, 8, 40, 427, 1, 288, 81, 36]","[1, 1, 0, 0]"
"[22, 15, 89, 24, 8, 169]","[0, 0, 1, 0]"
"[2, 14, 19, 359, 12, 308, 1557, 89, 2, 13, 625, 204, 35, 12, 148, 22, 880, 1354, 359, 786, 240, 585, 41, 4, 35, 724, 25, 46, 137, 440, 55, 20, 12, 524, 191, 19, 18, 252, 527, 5, 829, 382, 113, 748, 155, 789, 19, 448]","[0, 0, 1, 1]"
"[68, 80, 21, 26, 23, 57, 2, 13, 80, 7, 161, 57, 138, 6, 5, 102, 9, 2, 8, 61, 57, 6, 161, 374, 80, 9, 1, 10, 129, 56, 86, 7, 74, 30, 7, 6, 240, 503, 699, 138, 7, 6, 102]","[0, 1, 0, 1]"
"[31, 18, 88, 205, 871, 805, 205, 34, 52, 205, 1, 3, 6, 5, 842, 842, 251, 52, 37, 1, 3, 30, 62, 245, 3, 74, 132]","[0, 1, 0, 1]"
"[6, 31, 18, 9, 5, 375, 18, 59, 1, 930, 124]","[0, 1, 0, 1]"
"[13, 29, 27, 120, 469, 40, 38, 1, 3, 108, 149, 245, 3, 883, 10, 209, 387, 40, 37, 1, 3, 4, 12, 291, 32, 72, 347, 469, 3, 10, 64, 149, 209]","[1, 0, 0, 0]"
"[2, 8, 14, 9, 29, 22, 285, 27, 82, 10, 15, 15, 37, 257, 38, 39, 4, 149, 21, 38, 1, 230, 17, 116, 5, 44, 72, 15]","[1, 0, 0, 1]"
"[87, 17, 220, 220, 48, 160, 9, 67, 67, 107, 23, 4, 25, 10, 272, 168, 214, 99, 28, 30, 99, 137, 14, 290, 13, 97, 97, 20, 43, 12, 68, 47, 29, 73, 13, 20, 27, 32, 72, 44, 74, 17, 81, 36]","[1, 0, 0, 1]"
"[449, 1905, 2, 13, 49, 61, 3, 546, 2, 4, 12, 780, 1497, 12, 14, 60, 49, 22, 78, 32, 44, 70, 38, 45, 5, 24, 19, 24, 12, 70, 838, 651, 105]","[1, 0, 0, 0]"
"[43, 79, 167, 804, 118, 33, 1, 294, 13, 33, 111, 19, 369, 239, 30, 117, 49, 22, 34, 191, 47, 10, 43, 79, 2, 68, 47, 97, 20, 234, 168, 5, 2, 24, 8, 13, 459, 6, 213, 241, 43, 16, 9, 103, 196, 43, 379, 8, 1002, 2, 44, 21, 81, 36]","[1, 0, 0, 1]"
"[7, 53, 13, 60, 10, 589, 18, 96, 24, 89, 361, 405, 14, 79, 35, 1, 317, 45, 157, 1906, 60, 2, 33, 1008, 9, 343, 710, 25, 78, 22, 25, 939, 8, 1, 10, 157, 10, 9, 326, 27, 7, 164, 25, 1883, 1, 10, 206, 48, 10, 5, 24, 32, 41, 379, 8, 22, 22, 36, 25, 8, 28, 78, 707, 35, 1, 83, 26, 3, 104, 25, 148, 895]","[1, 0, 1, 0]"
"[33, 14, 19, 478, 437, 22, 15, 712, 5, 121, 21, 4, 181, 37, 15, 6, 15, 8, 21, 178, 178, 392, 10, 270, 239, 9, 178, 10, 47, 12, 1, 10, 270, 239]","[1, 0, 1, 0]"
"[2, 79, 308, 174, 6, 199, 360, 65, 96, 515, 138, 335, 6, 119, 78, 9, 375, 49, 20, 207, 1907, 92, 1, 3, 4, 54, 79, 33, 174]","[0, 1, 0, 1]"
"[156, 6, 31, 222, 9, 1, 3, 5, 59, 30, 296, 8, 6, 150, 9, 37, 307, 8, 1, 77]","[0, 1, 0, 0]"
"[92, 16, 60, 451, 23, 31, 18, 16, 20, 141, 280, 26, 21, 54, 50, 1043, 70, 17, 45, 30, 6, 18, 16]","[1, 1, 0, 0]"
"[70, 285, 35, 1, 97, 30, 191, 5, 344, 311, 280, 26, 209, 54, 70, 167, 70, 105, 19, 46, 1809, 32, 150, 98]","[1, 0, 0, 1]"
"[223, 291, 7, 112, 16, 19, 456, 184, 11, 9, 63, 184, 11, 37, 104, 141, 38, 7, 326, 74]","[0, 1, 0, 1]"
"[7, 36, 58, 60, 67, 7, 34, 71, 22, 15, 8, 32, 592, 379, 78, 15, 121, 21, 4, 24, 26, 627, 8, 15, 71, 22, 21, 7, 334, 999, 89, 24, 228, 7, 20, 12, 999, 9, 93, 194, 12, 4, 24, 38, 26, 23, 2, 13, 1312, 19, 22, 194, 319, 796, 8, 78, 15, 116, 173, 26, 10, 206, 206, 261, 12, 896, 379, 9, 229, 294, 153, 2, 13, 22, 319, 19, 46, 56, 2, 13]","[0, 0, 1, 1]"
"[2, 401, 44, 454, 13, 120, 123, 93, 790, 226, 31, 11, 604, 604, 120, 1, 141, 103, 2, 394, 19, 200, 21, 61, 317, 121, 10, 1138, 553, 157, 1372, 133, 12, 687, 294, 104, 72, 120, 1908, 506]","[1, 1, 1, 1]"
"[52, 95, 6, 464, 205, 9, 61, 16, 32, 864, 263, 98, 378, 24]","[0, 1, 0, 1]"
"[15, 8, 603, 17, 19, 167, 8, 67, 17, 32, 44, 168, 167, 8, 201, 8, 111, 17, 26, 15, 48, 1102, 49, 3, 1909, 98, 60, 248, 7, 97, 515, 43, 79, 202, 97, 17, 40, 3, 167, 67, 17, 1, 630, 1308]","[1, 0, 1, 1]"
"[470, 378, 2, 24, 7, 6, 199, 11, 18, 88, 9, 142, 11, 219, 29, 1, 3, 77, 116, 44, 21, 353, 26, 103, 196, 27, 180, 7, 6, 11, 9, 1, 3, 4, 25, 12, 23, 7, 4, 207, 675, 44, 81, 36]","[0, 1, 0, 1]"
"[95, 811, 15, 22, 17, 71, 15, 202]","[0, 0, 1, 1]"
"[31, 18, 16, 358, 153, 3, 4, 75, 346, 181, 54, 79, 37, 363, 968, 28, 228, 167, 60, 274, 248, 97, 38, 198, 5, 993, 28, 1316, 8, 107, 363, 968, 124, 49, 78, 1056, 2, 32, 98, 44, 168, 94]","[1, 0, 0, 1]"
"[74, 17, 56, 24, 6, 31, 16, 96, 267, 6, 59, 47, 18, 9, 92, 1, 3, 4, 73, 163, 20, 30, 12, 68, 97, 9, 4, 267, 56, 127, 37, 1, 3, 30, 7, 31, 18, 96, 267, 153, 3, 64, 94, 74, 17, 349]","[1, 1, 0, 1]"
"[134, 58, 41, 2, 177, 13, 12, 441, 15, 5, 2, 13, 113, 182, 12, 65, 393, 93, 25, 5, 2, 13, 39, 16, 71, 44, 4, 5, 1373, 1, 10, 15, 100, 21, 7, 6, 243, 460, 258, 26, 1, 23, 10, 15, 39, 16, 135, 6, 1558, 598, 177, 94]","[0, 1, 1, 1]"
"[44, 48, 441, 7, 16, 91, 184, 11, 305, 52, 3, 393, 80, 7, 11, 91, 52, 1, 3, 91, 351, 52, 1, 134, 30, 52, 7, 6, 71, 134, 38, 175, 400, 43, 221, 21, 1, 14]","[0, 1, 0, 1]"
"[220, 53, 2, 13, 14, 14, 20, 25, 12, 5, 164, 234, 10, 5, 2, 13, 113, 1009, 1009, 16, 88, 635, 4, 25, 5, 2, 13, 9, 29, 82, 4, 147, 368, 131, 131, 25, 12, 137, 4, 94, 175, 1, 10, 186, 32, 72, 5, 224, 21, 25, 12, 131, 131, 175, 94, 6, 1241, 17, 201, 4, 147, 368]","[0, 0, 1, 0]"
"[2, 54, 79, 174, 12, 317, 10, 23, 16, 551, 188, 92, 20, 126, 2, 174, 70, 45, 121, 4, 54, 79, 253, 50, 645, 420, 5, 44, 7, 1, 243, 12, 83, 168, 177, 13, 6, 28, 5, 542, 9, 1, 10, 44, 56, 86, 811]","[1, 0, 0, 1]"
"[16, 18, 268, 9, 24, 1, 3, 152, 30, 109, 97]","[1, 0, 0, 0]"
"[7, 36, 62, 201, 8, 49, 22, 285, 12, 7, 400, 343, 5, 44, 627, 142, 15, 23, 342, 167, 67, 17, 37, 178, 39, 149, 21, 89, 220]","[1, 0, 0, 1]"
"[41, 97, 35, 6, 160, 10, 15, 1, 168, 577, 9, 32, 44, 41, 168, 15, 145, 70, 45, 239, 15, 30, 99, 514, 20, 38, 110, 1, 866, 187]","[1, 0, 0, 1]"
"[173, 24, 7, 6, 16, 140, 265, 19, 6, 144, 239, 19, 7, 165, 221, 21, 140, 13, 9, 272, 45, 19, 206, 7, 6, 16, 140, 19, 5, 876, 360, 28, 272, 207, 11, 264, 119, 30, 52, 7, 134, 19, 245, 334, 263, 65, 11, 9, 229, 113, 5, 20, 60, 45, 116, 129]","[1, 0, 0, 0]"
"[116, 5, 44, 21, 2, 22, 86, 285, 19, 26, 21, 4, 112, 10, 272, 116, 173, 21, 111, 30, 109, 14, 6, 16, 9, 167, 28, 38, 1, 230, 4]","[1, 0, 0, 1]"
"[104, 87, 20, 24, 12, 365, 749, 17, 10, 15, 63, 71, 22, 15, 30, 499, 4, 528, 217, 104, 99, 311, 43, 2, 68, 14, 40, 97, 97, 20, 9, 29, 34, 2, 24, 217, 12, 26, 15, 644, 1910, 67, 17, 30, 6, 161, 43, 191, 345, 191, 21, 9, 92, 20, 1, 10, 12, 288, 32, 72, 44, 21, 126, 1, 155, 4]","[1, 0, 1, 1]"
"[10, 15, 107, 101, 108, 15, 101, 108, 67, 19, 1, 3, 5, 270, 15, 97, 66, 45]","[1, 0, 1, 0]"
"[195, 1, 3, 34, 99, 191, 27, 40, 146, 16, 20]","[0, 1, 0, 0]"
"[38, 87, 17, 2, 142, 5, 115, 38, 45, 28]","[1, 0, 0, 1]"
"[26, 442, 152, 35, 5, 260, 21]","[1, 0, 0, 0]"
"[45, 28, 26, 101, 523, 185, 38, 39, 207, 282, 210, 610, 222, 157, 31, 5, 944, 47, 141, 17, 645, 39, 101, 626, 98, 1911, 98, 5, 2, 169, 1, 10, 445, 250, 110, 436, 747, 61, 4, 244, 369, 239]","[1, 1, 0, 1]"
"[1912, 32, 98, 145, 99, 6, 14, 9, 2, 8, 363, 238, 28, 640, 259, 98, 28, 15, 8, 22, 21, 370, 320, 4, 8, 1, 225, 21, 211, 211, 4, 15, 186, 139, 22, 17, 115, 98, 32, 233, 150, 2, 159]","[1, 0, 1, 1]"
"[33, 14, 19, 109, 188, 14, 189, 1240, 19, 931]","[1, 0, 0, 1]"
"[7, 6, 16, 9, 92, 1, 3, 4, 75, 203]","[0, 1, 0, 0]"
"[2, 40, 1913, 15, 32, 72, 5, 78, 15, 8]","[0, 0, 1, 0]"
"[32, 841, 374, 7, 6, 883, 291, 7, 110, 374, 19, 92, 1, 10, 331, 56, 86, 241, 7, 175, 148, 20, 313, 1139, 7]","[0, 1, 0, 1]"
"[29, 1, 3, 5, 221, 30, 138, 71, 89, 295, 88, 96, 112, 45, 26, 82, 11, 85, 159, 30, 11, 34, 335, 241, 418, 52, 870, 6, 5, 161, 93, 92, 45]","[1, 0, 0, 0]"
"[41, 1, 83, 5, 220, 275, 31, 18, 57, 181, 82, 23, 31, 234, 677, 1914, 451, 7, 197, 21, 76, 110, 546, 803, 185, 20]","[1, 0, 0, 1]"
"[132, 294, 20, 72, 41, 65, 348, 417, 41, 12, 77, 69, 5, 100, 67, 128, 132, 201, 7, 165, 4, 209, 409, 177, 75, 346, 313, 11, 137, 1, 3, 4, 209, 409, 107, 194, 135, 1, 3, 11, 132, 177, 7, 38, 7, 116, 592, 379, 41, 77, 69, 177, 7, 5, 100, 4, 209, 409, 67, 691, 1915, 128, 7, 477, 323, 10, 15, 8, 918, 41, 77, 69, 5, 100, 4, 5, 2, 35]","[0, 1, 0, 0]"
"[114, 17, 82, 354, 411, 212, 82, 23, 64, 54, 37, 114, 30, 109, 14, 12, 68, 20, 3, 90, 54, 8, 91, 211, 13, 338, 114, 384, 384, 173, 156, 197, 20, 1, 77, 17, 2, 8]","[1, 0, 0, 1]"
"[23, 31, 57, 40, 1, 3, 30, 52, 22]","[0, 1, 0, 0]"
"[23, 79, 817, 162, 37, 815, 35, 251, 531, 995, 135, 1, 711, 17, 13, 11, 290, 228, 100]","[0, 0, 1, 1]"
"[22, 15, 1, 559, 182, 23, 4, 50, 495, 15, 5, 690, 101, 21, 148, 28, 92, 15, 1, 10, 144, 8, 13, 11, 492, 228, 100, 26, 100, 1, 168, 60, 13, 11, 266, 992, 5, 1916, 701, 608, 1, 5, 1916, 1917, 1917, 1466]","[0, 0, 1, 1]"
"[6, 16, 11, 9, 1, 59]","[0, 1, 0, 0]"
"[116, 260, 21, 178, 49, 46, 45]","[1, 0, 0, 1]"
"[29, 63, 31, 18, 34, 407, 1, 3, 26, 62, 34, 1918, 1, 3, 216, 34, 18, 407, 29, 5, 121, 6, 1312, 37, 46, 273, 62, 441, 80, 31, 18, 73, 63, 723, 28, 110, 225, 2, 13, 26, 61, 1374, 1, 255, 53, 489, 588, 334, 74]","[0, 1, 0, 1]"
"[44, 8, 10, 284, 488, 347, 15, 175, 1, 168, 76, 11, 47]","[0, 0, 1, 0]"
"[18, 267, 192, 71, 377, 621, 42, 32, 98, 1120, 18, 43, 267, 20, 36, 18, 461, 267, 20]","[0, 1, 0, 0]"
"[154, 7, 6, 31, 18, 73, 40, 518, 20, 27, 59, 61, 113, 182, 6, 1, 59, 18, 19, 37, 146, 31, 18, 21, 116, 931, 19, 129, 154]","[0, 1, 0, 0]"
"[2, 8, 33, 14, 835, 411, 84, 663, 104, 25, 56, 25, 27, 51, 36, 58, 497, 27]","[0, 0, 1, 1]"
"[7, 46, 630, 229, 326, 285, 12, 39, 44]","[1, 0, 0, 1]"
"[22, 17, 15, 8, 315, 21, 27, 1, 3, 5, 270, 183, 26, 86, 80, 98, 13, 22, 17]","[0, 0, 1, 0]"
"[239, 15, 70, 45, 167, 38, 149, 89, 220, 21, 502, 45, 1, 83]","[1, 0, 0, 0]"
"[118, 22, 15, 22, 11]","[1, 1, 1, 0]"
"[865, 1, 77, 23, 426, 523, 185, 80, 188, 1, 3, 256, 7, 31, 18, 57, 2, 12, 33, 174, 41, 4, 253, 50, 1559, 1560]","[0, 1, 0, 1]"
"[6, 31, 18, 37, 1, 59, 18, 1, 10, 328, 12, 3, 215, 119, 367, 865]","[0, 1, 0, 0]"
"[1791, 51, 91, 2, 13, 62, 317, 176, 57, 5, 231, 68, 51, 219, 124, 144, 6, 57, 9, 15, 10, 28, 379, 78, 241, 49, 543, 89, 15, 89, 62, 148, 28, 206, 44, 37, 15, 122, 1561]","[0, 0, 1, 1]"
"[7, 6, 31, 18, 96, 9, 1, 3, 59, 250]","[0, 1, 0, 1]"
"[1, 56, 177, 62, 2, 159, 38, 564, 53, 2, 159]","[0, 0, 0, 1]"
"[261, 46, 86, 60, 3, 4, 209, 415, 261, 5, 136, 3, 64, 93, 12, 137, 165, 135]","[0, 0, 1, 1]"
"[14, 48, 9, 10, 279, 179, 12, 82, 51, 4, 147, 8, 94, 38, 1073, 27, 32, 5, 44]","[0, 0, 1, 1]"
"[187, 2, 8, 30, 6, 16, 107, 4, 399, 178, 45, 178, 3]","[1, 0, 0, 1]"
"[73, 1562, 504, 602, 1140, 35, 116, 173, 446, 12, 588, 838, 28, 113, 420, 83, 93, 676, 1, 230, 26, 1044, 513, 14, 157, 723, 84, 73, 36, 460, 9, 44, 353]","[1, 0, 0, 1]"
"[13, 2, 278, 301, 27, 776, 20, 73, 247, 1140, 127, 5, 483, 47, 103, 301, 120, 12, 1, 559]","[1, 0, 0, 1]"
"[274, 248, 14, 9, 92, 111, 2, 190, 195]","[1, 0, 0, 1]"
"[44, 66, 49, 46, 384, 384, 19, 999, 169, 201, 6, 11, 41, 79, 126, 39, 260]","[1, 0, 0, 1]"
"[58, 95, 78, 201, 25, 8, 1, 115, 25, 69, 376, 25, 1563, 586, 1141, 25, 1919, 1506, 147, 1, 123]","[0, 0, 1, 1]"
"[144, 15, 46, 167, 30, 99, 311, 19, 1, 407, 21, 110, 436, 20, 1375, 85, 23, 612, 13, 2, 97, 90, 202, 1564, 42, 863, 65, 139, 139, 89, 214, 2, 13]","[1, 0, 0, 1]"
"[7, 508, 791, 613, 950, 1, 373, 65, 241, 7, 30, 206, 128, 450, 481, 7, 6, 214, 101, 93, 7, 169, 12, 61, 206, 39, 57, 62, 481, 7, 22, 12, 1, 57, 9, 92, 166, 250, 1, 711, 378, 298, 6, 296, 1, 1565, 504]","[0, 0, 0, 1]"
"[1005, 17, 3, 4, 47, 1142, 89, 1203, 881, 68, 9, 60, 49, 1566, 869, 49, 455, 22, 598, 376, 282, 108, 302, 10, 12, 10, 295, 10, 1376, 9, 7, 416, 709, 28, 517, 170, 24, 3, 100, 874, 101, 57, 157, 96, 228, 915, 198, 10, 11, 722, 290, 183, 24, 1, 112, 104, 501, 21, 775, 117, 153, 104, 28, 12, 4, 151, 35]","[0, 1, 0, 1]"
"[25, 67, 93, 549, 7, 6, 115, 96, 1, 10, 598, 12, 359]","[0, 0, 1, 1]"
"[2, 13, 23, 4, 1, 534, 39, 16, 211, 34, 576, 1143]","[0, 1, 0, 1]"
"[286, 98, 2, 419, 41, 51, 12, 46, 4, 50, 505, 230, 4, 8]","[0, 0, 0, 1]"
"[7, 6, 80, 11, 16, 9, 18, 49, 61, 59, 1, 10, 410, 264, 5, 215, 157, 85, 1, 10, 83, 13, 85, 597, 144, 13, 7, 23, 4, 50]","[0, 1, 0, 0]"
"[122, 65, 136, 122, 118, 159, 2, 30, 99, 1]","[1, 0, 0, 0]"
"[32, 72, 224, 227, 7, 30, 7, 6, 1, 90, 2, 27, 9, 227, 7, 29, 5, 102, 43, 31, 488, 7, 1, 31]","[0, 1, 0, 0]"
"[211, 5, 218, 20, 13, 2, 1, 77, 22, 80, 15, 8, 139, 1, 3, 5, 270, 182, 21, 1377, 6, 94, 213, 272, 8, 45]","[1, 0, 1, 1]"
"[2, 13, 29, 48, 225, 17, 105, 28, 689, 259, 105, 163, 28, 109, 548, 47, 1010, 17]","[1, 0, 0, 1]"
"[84, 5, 53, 256, 1, 23, 163, 15, 217, 97]","[1, 0, 0, 1]"
"[43, 72, 657, 43, 218, 1183, 4, 201, 178, 698, 25, 12, 1, 137, 23, 4, 28, 269, 101, 65, 263, 4]","[1, 0, 0, 0]"
"[1, 3, 152, 35, 30, 6, 34, 18, 88]","[1, 0, 0, 0]"
"[7, 6, 11, 708, 128, 5, 241, 5, 241, 6, 930, 360, 219, 9, 708, 5, 24, 1074, 61, 11, 264, 138, 7, 6, 102, 41, 11, 8, 9, 61, 3, 77, 708, 8]","[0, 1, 0, 0]"
"[6, 96, 79, 49, 46, 502]","[1, 0, 0, 0]"
"[22, 15, 91, 644, 12, 221, 7, 1, 46]","[0, 0, 1, 1]"
"[52, 7, 6, 102, 9, 1, 176, 16, 85, 27]","[0, 1, 0, 0]"
"[6, 65, 102, 52, 361, 27, 9, 1, 3, 4, 88, 389]","[0, 1, 0, 0]"
"[7, 294, 41, 1567, 1378, 421, 19, 209, 42, 60, 33, 427, 86, 43, 4, 24, 157, 54, 79, 70, 22, 167]","[1, 0, 0, 0]"
"[525, 142, 5, 115, 276, 4, 2, 8, 1, 105, 28, 201, 107, 4, 112, 105, 30, 109, 97, 43, 2, 68]","[1, 0, 0, 0]"
"[7, 23, 31, 57, 40, 1, 3, 27, 52, 6, 10, 19, 134, 41, 31, 9, 10, 725, 52, 1, 134, 6, 80, 16, 57, 229, 63, 12, 1, 3]","[0, 1, 0, 0]"
"[2, 13, 168, 1, 3, 90, 29, 38, 87]","[1, 0, 0, 1]"
"[7, 33, 46, 5, 136, 60, 24, 8, 123, 9, 12, 7, 1, 46, 112, 10, 15, 94, 177, 7, 4, 15, 8, 228, 179, 25, 12, 5, 108, 135, 38, 116, 173, 86, 9, 3, 1, 27, 15, 8, 5, 36, 20, 1, 255]","[0, 0, 1, 0]"
"[6, 11, 34, 1568, 414, 40, 1, 3, 4, 108]","[0, 1, 0, 0]"
"[134, 359, 19, 326, 359, 98, 27]","[0, 0, 0, 1]"
"[14, 3, 64, 453, 25, 415, 12, 193]","[0, 0, 1, 1]"
"[186, 15, 144, 94, 285, 119, 35, 8, 19, 107, 7, 542, 198, 5, 146, 602, 154, 16, 57, 493, 16, 2, 20, 49, 363, 285]","[1, 0, 0, 0]"
"[266, 14, 48, 9, 32, 72, 26, 7, 21, 306, 4, 84, 167, 109, 10, 18, 10, 145, 167]","[1, 0, 0, 1]"
"[6, 176, 12, 96, 56, 20, 1, 3, 43, 4, 50, 187]","[0, 1, 0, 1]"
"[170, 112, 240, 284, 44, 19, 359]","[0, 0, 0, 1]"
"[173, 27, 154, 24, 29, 1, 3, 163, 27, 30, 6, 16, 290, 29, 1, 3, 245, 27, 3, 290, 1, 118, 103, 196]","[1, 0, 0, 0]"
"[6, 22, 568, 29, 1, 5, 44, 168, 15]","[0, 0, 1, 1]"
"[7, 354, 34, 523, 185, 9, 307, 951, 1, 5, 373, 373, 7, 1, 3, 354, 135, 180]","[1, 0, 0, 0]"
"[107, 4, 54, 79, 8, 198, 45, 28, 28, 45, 30, 99, 44, 20, 32, 5, 864, 263, 72, 256, 7, 31, 57, 9, 73, 4, 105, 217]","[1, 0, 0, 1]"
"[1, 3, 5, 152, 30, 99, 191, 290, 1, 678, 76]","[1, 0, 0, 1]"
"[22, 15, 49, 183, 863, 19, 1123]","[0, 0, 1, 0]"
"[95, 320, 42, 95, 355, 234, 195, 676, 78, 14, 168, 312, 99, 28, 30, 248, 505, 1920, 239, 814, 34, 541, 505, 20, 34, 24, 37, 312, 368, 28, 44, 62, 489, 2, 91, 274, 55, 21, 2, 5, 42, 69, 4, 182, 6, 312]","[1, 0, 0, 1]"
"[377, 19, 97, 41, 4, 75, 203]","[1, 1, 0, 0]"
"[6, 31, 57, 9, 67, 59, 57, 8]","[0, 1, 0, 0]"
"[6, 34, 18, 57, 37, 167, 28, 111, 1, 83, 30, 248, 97, 616, 12, 10, 4, 50, 37, 175, 22, 1921, 5, 626, 157, 5, 2, 56, 20, 1191, 32, 383, 44]","[1, 0, 0, 1]"
"[7, 6, 16, 96, 9, 29, 1, 3, 90, 807, 421]","[0, 1, 0, 0]"
"[2, 33, 174, 19, 74, 7, 6, 11, 16, 9, 37, 1, 3, 4, 107, 23, 4, 146, 11, 16, 21]","[0, 1, 0, 1]"
"[216, 32, 11, 151, 185, 52, 281, 1, 134, 30, 52, 8, 49, 22]","[0, 1, 0, 0]"
"[2, 12, 33, 114, 5, 90, 2, 196, 40, 10, 43, 751, 1011, 90, 54, 253, 50, 804, 114, 274, 109, 14]","[1, 0, 0, 1]"
"[18, 88, 1, 199, 30, 391, 1, 10, 4, 74, 1, 10, 1502, 8]","[0, 1, 0, 1]"
"[22, 15, 15, 22, 17, 38, 1, 1040, 4, 280, 47, 105, 28, 110, 225, 48, 9, 14, 47, 38, 1378, 225, 56, 266, 14, 9, 92, 111, 17, 48, 201, 22, 105, 56, 15, 32, 5, 78, 72, 15, 56, 150, 238, 8, 201, 269, 38, 1, 1040, 26, 4, 293, 74, 48, 9, 27, 6, 76]","[1, 0, 1, 1]"
"[49, 343, 556, 19, 22, 329, 8, 1112, 47, 116, 101, 60, 266, 129, 43, 849, 520, 5, 952]","[1, 0, 0, 0]"
"[124, 124, 125, 87, 284, 2, 13, 122, 65, 136, 2, 13, 125, 22, 17, 15, 182, 15, 38, 382, 229, 5, 22, 15, 679]","[0, 0, 1, 1]"
"[1569, 20, 62, 201, 22, 15, 8]","[0, 0, 1, 1]"
"[6, 16, 181, 49, 10, 36, 15]","[0, 0, 1, 0]"
"[180, 7, 18, 23, 4, 50, 82, 440, 37, 66, 531, 135, 190, 85, 48, 1, 711, 370, 429, 180, 95]","[0, 0, 1, 1]"
"[33, 14, 9, 162, 39, 11, 161, 26, 103, 202, 211, 4, 97]","[0, 1, 0, 1]"
"[7, 69, 2, 37, 231, 7, 1, 3, 101, 65, 658, 42, 834]","[1, 0, 0, 0]"
"[832, 26, 21, 4, 70, 213, 169, 82, 382]","[1, 0, 0, 0]"
"[11, 92, 22, 15, 1570]","[0, 0, 1, 0]"
"[33, 1, 155, 21, 4, 54, 131, 131, 213, 169]","[1, 0, 0, 1]"
"[2, 14, 7, 46, 17, 3, 4, 740, 702, 22, 24, 68, 7, 36, 2, 13, 1922]","[0, 0, 0, 1]"
"[142, 115, 40, 37, 1, 10, 189, 1, 10, 55, 61, 44, 20, 19, 355, 228, 1144, 99]","[1, 0, 0, 0]"
"[58, 1046, 122, 5, 115, 122, 174, 4, 50, 54, 8, 1, 311, 178, 163, 38, 495, 644, 1, 211, 17, 145, 311, 229, 413, 615, 64, 8, 30, 109, 14, 4, 202, 97, 113, 413]","[1, 0, 0, 0]"
"[6, 11, 9, 1, 3, 297, 57, 476, 159, 2]","[0, 1, 0, 1]"
"[220, 7, 53, 2, 35, 13, 60, 10, 292, 12, 7, 46, 5, 1012, 1571, 9, 82, 7, 6, 53, 2, 35, 181, 37, 292, 94, 6, 1, 108, 21, 7, 38, 811, 19, 74]","[0, 0, 1, 1]"
"[491, 156, 6, 31, 303, 9, 29, 1, 10, 410, 2, 190]","[0, 1, 0, 1]"
"[14, 48, 73, 162, 86, 35, 1, 108, 223, 13, 3, 4, 652, 42, 394, 73, 245, 5, 652, 35]","[0, 0, 1, 1]"
"[24, 122, 67, 122, 667, 25, 70, 45, 256, 47, 16, 57, 26, 49, 20, 45, 604, 20, 98, 65, 2, 394, 12, 13, 6, 667, 805]","[1, 0, 0, 1]"
"[29, 209, 42, 1, 123, 177, 386, 40, 63, 1, 10, 116, 41, 611, 379, 347, 22, 652, 42, 5, 2, 13, 347, 211, 148, 4, 8, 581, 41, 63, 7, 36, 58, 691, 62, 269, 26, 10, 51, 104, 21]","[0, 0, 1, 1]"
"[32, 72, 2, 8, 5, 44, 21, 41, 996, 99, 201, 70, 167, 121, 79, 4, 50, 30, 126, 8, 6, 356]","[1, 0, 0, 1]"
"[2, 190, 862, 95, 6, 223, 16, 13, 95, 221, 223, 63, 131, 22, 66, 50, 12, 1, 108, 61, 98, 75, 509, 517, 389, 316, 91, 88, 389, 9, 39, 316, 18, 16, 62, 195, 154, 269, 577, 1551, 1571, 685]","[0, 1, 1, 1]"
"[32, 41, 12, 516, 658, 42, 834, 10, 657, 1328, 41, 522, 8, 12, 63, 125, 511, 1328, 8, 4, 39, 693, 1362, 56, 42, 69, 3, 5, 538]","[1, 0, 0, 0]"
"[104, 124, 120, 87, 26, 73, 120, 401, 93, 146, 11, 43, 55, 4, 5, 2, 13, 1, 177, 2, 394, 120, 104, 22, 12, 100, 25, 147, 47, 1, 113, 755, 666, 56, 2, 394]","[0, 1, 1, 1]"
"[122, 1, 990, 13, 2, 122, 5, 115, 122, 141, 11, 18, 57, 128, 95, 161, 34, 93, 184, 11, 200, 188, 1, 10, 12, 219, 45, 28, 504]","[1, 0, 0, 1]"
"[29, 121, 7, 23, 4, 807, 421, 56, 120, 346, 42, 112, 10, 206, 12, 275, 287, 13, 1, 298, 5, 300, 493, 30, 7, 6, 16, 32, 8, 55, 12, 39, 7, 199, 41, 3, 4, 807, 421, 56, 120, 346, 42]","[0, 0, 1, 0]"
